Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of protein metabolic process (GO:0051246)	2/48	0.04565578189304879	0.28194349988227235	0	0	6.1527950310559	18.991371103875597	FAF1;GBA
regulation of cellular protein metabolic process (GO:0032268)	2/49	0.047382190312230246	0.28194349988227235	0	0	6.021580547112462	18.36286318563833	CSF1;GBA
cellular response to mechanical stimulus (GO:0071260)	2/49	0.047382190312230246	0.28194349988227235	0	0	6.021580547112462	18.36286318563833	GADD45A;BCL10
positive regulation of reactive oxygen species metabolic process (GO:2000379)	2/49	0.047382190312230246	0.28194349988227235	0	0	6.021580547112462	18.36286318563833	GADD45A;SLC5A3
histone modification (GO:0016570)	3/114	0.04766779589622163	0.28194349988227235	0	0	3.839587789228077	11.685782547381047	PRMT6;KDM4A;USP16
positive regulation of kinase activity (GO:0033674)	3/114	0.04766779589622163	0.28194349988227235	0	0	3.839587789228077	11.685782547381047	RAP1A;CSF1;LMO4
negative regulation of catecholamine secretion (GO:0033604)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	SYT11
regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GJA5
AV node cell to bundle of His cell communication (GO:0086067)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GJA5
negative regulation of glycogen metabolic process (GO:0070874)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GSK3B
regulation of bone remodeling (GO:0046850)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	LEPR
negative regulation of p38MAPK cascade (GO:1903753)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	DLG1
regulation of glycogen (starch) synthase activity (GO:2000465)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GSK3B
regulation of histone H3-K27 methylation (GO:0061085)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	MTF2
regulation of lysosomal protein catabolic process (GO:1905165)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GBA
cyclic nucleotide transport (GO:0070729)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	LRRC8C
nucleobase catabolic process (GO:0046113)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	DPYD
regulation of microglial cell migration (GO:1904139)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	CSF1
regulation of potassium ion export across plasma membrane (GO:1903764)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	DLG1
establishment of centrosome localization (GO:0051660)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	DLG1
regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	AKIRIN1
fatty acid elongation, monounsaturated fatty acid (GO:0034625)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	ELOVL1
fatty acid elongation, polyunsaturated fatty acid (GO:0034626)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	ELOVL1
fatty acid elongation, saturated fatty acid (GO:0019367)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	ELOVL1
fatty acid elongation, unsaturated fatty acid (GO:0019368)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	ELOVL1
regulation of T-helper 1 cell differentiation (GO:0045625)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	CD80
gap junction assembly (GO:0016264)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GJA5
regulation of tubulin deacetylation (GO:0090043)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	PRKAA2
regulation of vesicle size (GO:0097494)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	RAB3B
positive regulation of hormone metabolic process (GO:0032352)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	ARNT
positive regulation of pinocytosis (GO:0048549)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	PPT1
positive regulation of protein localization to centrosome (GO:1904781)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GSK3B
marginal zone B cell differentiation (GO:0002315)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	NOTCH2
tRNA threonylcarbamoyladenosine metabolic process (GO:0070525)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	TRIT1
mitral valve development (GO:0003174)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	GJA5
monoacylglycerol catabolic process (GO:0052651)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	FAAH
xenobiotic catabolic process (GO:0042178)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	CRYZ
protein desumoylation (GO:0016926)	1/7	0.04866073862208701	0.28194349988227235	0	0	23.465721040189127	70.93412364193783	SENP7
cellular response to molecule of bacterial origin (GO:0071219)	3/115	0.048698959885455084	0.28194349988227235	0	0	3.805113052415211	11.499423048964461	CD86;CD80;BCL10
positive regulation of ion transport (GO:0043270)	2/50	0.04913219876441706	0.28194349988227235	0	0	5.895833333333333	17.765564841290935	RAB3B;DLG1
negative regulation of macromolecule metabolic process (GO:0010605)	4/194	0.049706950682631645	0.28194349988227235	0	0	3.00045766590389	9.006205243450308	NOTCH2;KDM4A;PRKAA2;ZNF148
sphingolipid metabolic process (GO:0006665)	3/116	0.04974103898231103	0.28194349988227235	0	0	3.7712484879353156	11.317233689748639	ELOVL1;GBA;PPT1
protein localization to membrane (GO:0072657)	4/195	0.050479552719821894	0.28194349988227235	0	0	2.984596706882161	8.912563651538454	RAB3B;DLG1;RAP1A;PIP5K1A
gonad development (GO:0008406)	2/51	0.050905390394737085	0.28194349988227235	0	0	5.775218658892128	17.197367922338803	WNT2B;CSDE1
positive regulation of protein-containing complex assembly (GO:0031334)	3/118	0.05185775957043637	0.28194349988227235	0	0	3.7052862058179543	10.964870803085722	GSK3B;TFRC;FAF1
negative regulation of protein-containing complex assembly (GO:0031333)	2/52	0.0527013530092024	0.28194349988227235	0	0	5.659428571428571	16.656344309290347	GSK3B;GBA
positive regulation of protein localization to cell periphery (GO:1904377)	2/52	0.0527013530092024	0.28194349988227235	0	0	5.659428571428571	16.656344309290347	GPSM2;DLG1
protein homotetramerization (GO:0051289)	2/52	0.0527013530092024	0.28194349988227235	0	0	5.659428571428571	16.656344309290347	USP16;CRYZ
cellular response to lipopolysaccharide (GO:0071222)	3/120	0.054017581654788614	0.28194349988227235	0	0	3.6415790444567424	10.62775070062716	CD86;CD80;BCL10
cardiac muscle tissue development (GO:0048738)	2/53	0.05451967903434556	0.28194349988227235	0	0	5.548179271708683	16.140727403034457	NOTCH2;GJA5
positive regulation of macroautophagy (GO:0016239)	2/53	0.05451967903434556	0.28194349988227235	0	0	5.548179271708683	16.140727403034457	PRKAA2;ELAPOR1
protein homooligomerization (GO:0051260)	3/121	0.05511353399545568	0.28194349988227235	0	0	3.6105353005731007	10.464630974377968	USP16;BCL10;CRYZ
negative regulation of transcription by RNA polymerase II (GO:0000122)	9/684	0.055216363302544404	0.28194349988227235	0	0	1.923107769423559	5.570273832831905	DLG1;ZFP69;SARS1;GADD45A;MTF2;OTUD7B;DMAP1;ZNF148;ZNF684
negative regulation of B cell apoptotic process (GO:0002903)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	BCL10
pyrimidine nucleobase catabolic process (GO:0006208)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	DPYD
box C/D snoRNP assembly (GO:0000492)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	ZNHIT6
cardiac atrium development (GO:0003230)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	GJA5
negative regulation of microglial cell activation (GO:1903979)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	SYT11
negative regulation of mitochondrial fusion (GO:0010637)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	TFRC
regulation of dopamine uptake involved in synaptic transmission (GO:0051584)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	RAB3B
regulation of extent of cell growth (GO:0061387)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	GSK3B
cytoplasmic sequestering of NF-kappaB (GO:0007253)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	FAF1
regulation of myeloid leukocyte differentiation (GO:0002761)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	BGLAP
regulation of osteoclast development (GO:2001204)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	NOTCH2
regulation of potassium ion import (GO:1903286)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	DLG1
regulation of protein localization to cell cortex (GO:1904776)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	GPSM2
ER overload response (GO:0006983)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	GSK3B
regulation of T-helper 2 cell differentiation (GO:0045628)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	CD86
regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	ARNT
regulation of wound healing, spreading of epidermal cells (GO:1903689)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	PHLDB2
positive regulation of glial cell migration (GO:1903977)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	CSF1
heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	HS2ST1
skeletal muscle tissue regeneration (GO:0043403)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	AKIRIN1
leukocyte aggregation (GO:0070486)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	S100A8
macromolecule depalmitoylation (GO:0098734)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	PPT1
mast cell activation involved in immune response (GO:0002279)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	S100A13
mast cell degranulation (GO:0043303)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	S100A13
mitochondrial tRNA processing (GO:0090646)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	TRIT1
protein depalmitoylation (GO:0002084)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	PPT1
myoblast migration (GO:0051451)	1/8	0.055417596312302815	0.28194349988227235	0	0	20.112462006079028	58.18249888054842	AKIRIN1
regulation of cyclin-dependent protein kinase activity (GO:1904029)	2/54	0.05635996544089061	0.28194349988227235	0	0	5.441208791208791	15.648895834873997	CDKN2C;GADD45A
regulation of focal adhesion assembly (GO:0051893)	2/54	0.05635996544089061	0.28194349988227235	0	0	5.441208791208791	15.648895834873997	MACF1;PHLDB2
positive regulation of leukocyte chemotaxis (GO:0002690)	2/54	0.05635996544089061	0.28194349988227235	0	0	5.441208791208791	15.648895834873997	AKIRIN1;CSF1
unsaturated fatty acid metabolic process (GO:0033559)	2/54	0.05635996544089061	0.28194349988227235	0	0	5.441208791208791	15.648895834873997	ELOVL1;FAAH
regulation of anatomical structure morphogenesis (GO:0022603)	3/123	0.057337269579969395	0.28194349988227235	0	0	3.55	10.148755753937557	GSK3B;ZMYM6;PHLDB2
negative regulation of apoptotic process (GO:0043066)	7/485	0.058034859065633694	0.28194349988227235	0	0	2.102278010227801	5.984578842018563	NOTCH2;GSK3B;PRKAA2;TFRC;SHC1;PPT1;VTCN1
regulation of cardiac conduction (GO:1903779)	2/55	0.05822181373435384	0.28194349988227235	0	0	5.3382749326145555	15.179359083296996	GJA5;ATP1A1
cellular response to oxidative stress (GO:0034599)	3/125	0.059603100381419076	0.28194349988227235	0	0	3.4914494633801154	9.846053981531984	PRKAA2;PRDX1;ARNT
negative regulation of cell growth (GO:0030308)	3/126	0.060751668540801475	0.28194349988227235	0	0	3.462888226004562	9.699413938427035	PSRC1;CDKN2C;PPT1
purine nucleobase metabolic process (GO:0006144)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	DPYD
astral microtubule organization (GO:0030953)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	DLG1
basement membrane assembly (GO:0070831)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	NTNG1
bundle of His cell to Purkinje myocyte communication (GO:0086069)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	GJA5
CD40 signaling pathway (GO:0023035)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	CD86
regulation of epidermis development (GO:0045682)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	TMEM79
negative regulation of protein-containing complex disassembly (GO:0043242)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	TMEM39A
cellular response to leptin stimulus (GO:0044320)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	LEPR
peptidyl-cysteine modification (GO:0018198)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	S100A8
regulation of pinocytosis (GO:0048548)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	PPT1
epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	HEYL
positive regulation of autophagosome assembly (GO:2000786)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	ELAPOR1
exonucleolytic trimming involved in rRNA processing (GO:0000459)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	ERI3
exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	ERI3
positive regulation of extracellular matrix assembly (GO:1901203)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	PHLDB2
response to leptin (GO:0044321)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	LEPR
histone arginine methylation (GO:0034969)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	PRMT6
response to vitamin (GO:0033273)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	BGLAP
response to vitamin D (GO:0033280)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	BGLAP
inositol metabolic process (GO:0006020)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	SLC5A3
lysosomal lumen acidification (GO:0007042)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	PPT1
mast cell mediated immunity (GO:0002448)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	S100A13
mitochondrial tRNA modification (GO:0070900)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	TRIT1
protein hexamerization (GO:0034214)	1/9	0.062126800280102853	0.28194349988227235	0	0	17.597517730496453	48.8960723937713	LRRC8C
negative regulation of autophagy (GO:0010507)	2/59	0.06587701186723376	0.28724220455141247	0	0	4.96265664160401	13.49825600438804	KDM4A;LEPR
positive regulation of apoptotic signaling pathway (GO:2001235)	2/59	0.06587701186723376	0.28724220455141247	0	0	4.96265664160401	13.49825600438804	BCL10;S100A8
apical junction assembly (GO:0043297)	2/60	0.06784084752568646	0.28724220455141247	0	0	4.876847290640394	13.121600426711796	DLG1;PKN2
Notch signaling pathway (GO:0007219)	2/60	0.06784084752568646	0.28724220455141247	0	0	4.876847290640394	13.121600426711796	NOTCH2;HEYL
