Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of adenylate cyclase activity (GO:0007194)	2/13	0.06919265551519586	0.7638375373522555	0	0	5.225919913419913	13.957703366428436	GNAI3;DRD3
oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)	2/13	0.06919265551519586	0.7638375373522555	0	0	5.225919913419913	13.957703366428436	ALG6;ALG14
positive regulation of mRNA metabolic process (GO:1903313)	2/13	0.06919265551519586	0.7638375373522555	0	0	5.225919913419913	13.957703366428436	MOV10;ZC3H12A
regulation of interferon-gamma production (GO:0032649)	6/86	0.07019083308096499	0.7638375373522555	0	0	2.1608532934131737	5.740387934238939	CD2;ZC3H12A;SLAMF6;CD47;CD244;IL12RB2
regulation of T cell activation (GO:0050863)	4/47	0.07305896839221193	0.7638375373522555	0	0	2.677264838597709	7.005032334276648	CD2;TNFAIP8L2;CD47;TIGIT
regulation of viral genome replication (GO:0045069)	5/67	0.0751767667217233	0.7638375373522555	0	0	2.3221948985004097	6.009638479989695	PPIE;ADAR;PPIH;PKN2;TMEM39A
positive regulation of neuron projection development (GO:0010976)	6/88	0.07660311506914294	0.7638375373522555	0	0	2.10793048050241	5.415521162893807	RAP1A;LRRC7;P3H1;S100A9;LRP8;EPHA3
cellular response to alcohol (GO:0097306)	4/48	0.07767988913639945	0.7638375373522555	0	0	2.616282225237449	6.685016766114043	GRAMD1C;PTGFR;ADAM15;ADCY5
cellular response to interleukin-12 (GO:0071349)	4/48	0.07767988913639945	0.7638375373522555	0	0	2.616282225237449	6.685016766114043	CD47;PAK2;IL12RB2;SOD1
regulation of mitochondrion organization (GO:0010821)	4/48	0.07767988913639945	0.7638375373522555	0	0	2.616282225237449	6.685016766114043	PRMT6;GSK3B;HAX1;OMA1
atrial septum development (GO:0003283)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	NOTCH2;GJA5
atrioventricular valve development (GO:0003171)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	HEYL;GJA5
regulation of cell projection organization (GO:0031344)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	NTNG1;MOV10
detection of bacterium (GO:0016045)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	PGLYRP4;CD1D
endothelial cell differentiation (GO:0045446)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	TIE1;FSTL1
secretion (GO:0046903)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	NPR1;DRD3
smooth muscle contraction (GO:0006939)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	CHRNB2;MYLK
synaptic membrane adhesion (GO:0099560)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	NTNG1;PTPRF
negative regulation of cyclase activity (GO:0031280)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	GNAI3;DRD3
negative regulation of interleukin-12 production (GO:0032695)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	TIGIT;SLAMF1
pre-miRNA processing (GO:0031054)	2/14	0.07897389882471702	0.7638375373522555	0	0	4.790178571428571	12.160528752944924	TUT4;ADAR
regulation of catecholamine secretion (GO:0050433)	3/30	0.07899725780009946	0.7638375373522555	0	0	3.1957277694982613	8.111850460519905	CHRNB2;SYT11;DRD3
mRNA splice site selection (GO:0006376)	3/30	0.07899725780009946	0.7638375373522555	0	0	3.1957277694982613	8.111850460519905	SF3A3;CELF3;KHDC4
positive regulation of B cell proliferation (GO:0030890)	3/30	0.07899725780009946	0.7638375373522555	0	0	3.1957277694982613	8.111850460519905	CHRNB2;VAV3;TFRC
positive regulation of phosphate metabolic process (GO:0045937)	3/30	0.07899725780009946	0.7638375373522555	0	0	3.1957277694982613	8.111850460519905	GLMN;BCL10;CD244
primary neural tube formation (GO:0014020)	3/30	0.07899725780009946	0.7638375373522555	0	0	3.1957277694982613	8.111850460519905	VANGL2;LMO4;BCL10
mitochondrial translational elongation (GO:0070125)	6/89	0.07992953376864674	0.7638375373522555	0	0	2.082425510424933	5.261476828098612	MRPS15;MRPL39;MRPS21;MRPL9;MRPS6;DAP3
mitochondrial translational termination (GO:0070126)	6/89	0.07992953376864674	0.7638375373522555	0	0	2.082425510424933	5.261476828098612	MRPS15;MRPL39;MRPS21;MRPL9;MRPS6;DAP3
Fc-epsilon receptor signaling pathway (GO:0038095)	7/111	0.08136664561950456	0.7638375373522555	0	0	1.9397128358897475	4.866331872503781	VAV3;PSMA5;JUN;PSMB4;PSMB2;BCL10;PAK2
regulation of immune response (GO:0050776)	10/179	0.08167863076351303	0.7638375373522555	0	0	1.7071540600270907	4.276357531501948	FCRLB;FCGR3A;SLAMF7;SLAMF6;CD1D;CD247;FCGR1A;LRP8;CD200;ZMPSTE24
receptor internalization (GO:0031623)	4/49	0.08244335360124637	0.7638375373522555	0	0	2.5580099502487563	6.38388178648309	TFRC;SAG;ACKR3;DRD3
inner mitochondrial membrane organization (GO:0007007)	4/49	0.08244335360124637	0.7638375373522555	0	0	2.5580099502487563	6.38388178648309	TOMM70;MTX1;ATP5PB;ATP5PO
positive regulation of reactive oxygen species metabolic process (GO:2000379)	4/49	0.08244335360124637	0.7638375373522555	0	0	2.5580099502487563	6.38388178648309	GADD45A;ZC3H12A;SLC5A3;SOD1
RNA 3'-end processing (GO:0031123)	5/69	0.08295088764676374	0.7638375373522555	0	0	2.249392750373692	5.599878011259677	NCBP2;TUT4;MAGOH;RPRD2;SRSF11
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	13/251	0.08352168828221126	0.7638375373522555	0	0	1.577340164507558	3.9159818889249776	SF3B4;SF3A3;PRPF38A;NCBP2;PRCC;YBX1;RNPC3;SFPQ;PRPF3;MAGOH;PPIE;PPIH;SRSF11
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	8/134	0.08365699724233105	0.7638375373522555	0	0	1.8304018304018304	4.54128223035575	HAX1;CD80;TNK2;ARHGEF2;PARP14;FCGR1A;LRP8;PAK2
mRNA processing (GO:0006397)	15/300	0.0841064164186909	0.7638375373522555	0	0	1.520725181694753	3.764817390423542	SF3B4;SF3A3;PRPF38A;NCBP2;PRCC;YBX1;RPRD2;RNPC3;SFPQ;SON;PRPF3;MAGOH;PPIE;PPIH;SRSF11
Fc receptor signaling pathway (GO:0038093)	7/112	0.08441331013846456	0.7638375373522555	0	0	1.9211394302848577	4.7491146646230735	VAV3;PSMA5;JUN;PSMB4;PSMB2;BCL10;PAK2
'de novo' posttranslational protein folding (GO:0051084)	3/31	0.08536787859098317	0.7638375373522555	0	0	3.081434958484139	7.582750088642953	DNAJB4;SELENOF;HSPA13
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	3/31	0.08536787859098317	0.7638375373522555	0	0	3.081434958484139	7.582750088642953	TGFBR3;FSTL1;TRIM33
tube closure (GO:0060606)	3/31	0.08536787859098317	0.7638375373522555	0	0	3.081434958484139	7.582750088642953	VANGL2;LMO4;BCL10
positive regulation of RNA splicing (GO:0033120)	3/31	0.08536787859098317	0.7638375373522555	0	0	3.081434958484139	7.582750088642953	SF3B4;THRAP3;CELF3
regulation of extracellular matrix disassembly (GO:0010715)	2/15	0.08915336875702262	0.7638375373522555	0	0	4.421474358974359	10.688459504770437	MELTF;DDR2
regulation of extracellular matrix organization (GO:1903053)	2/15	0.08915336875702262	0.7638375373522555	0	0	4.421474358974359	10.688459504770437	TIE1;DDR2
regulation of microglial cell activation (GO:1903978)	2/15	0.08915336875702262	0.7638375373522555	0	0	4.421474358974359	10.688459504770437	SYT11;TAFA3
regulation of neuron projection arborization (GO:0150011)	2/15	0.08915336875702262	0.7638375373522555	0	0	4.421474358974359	10.688459504770437	NTNG1;MOV10
histone H3 deacetylation (GO:0070932)	2/15	0.08915336875702262	0.7638375373522555	0	0	4.421474358974359	10.688459504770437	HDAC4;SFPQ
protein localization to cell-cell junction (GO:0150105)	2/15	0.08915336875702262	0.7638375373522555	0	0	4.421474358974359	10.688459504770437	F11R;PAK2
histone modification (GO:0016570)	7/114	0.09069988042878051	0.7638375373522555	0	0	1.8850341184547912	4.524457458823769	NAA50;PRMT6;HDAC4;KDM4A;USP16;USP21;UBE2U
histone acetylation (GO:0016573)	5/71	0.09113305262633511	0.7638375373522555	0	0	2.1810028536485935	5.224449967779149	NAA50;ING5;DR1;MEAF6;DMAP1
aortic valve morphogenesis (GO:0003180)	3/32	0.09194902396442711	0.7638375373522555	0	0	2.9750244102985763	7.099958060635988	HEYL;TIE1;ROBO1
regulation of cell morphogenesis (GO:0022604)	3/32	0.09194902396442711	0.7638375373522555	0	0	2.9750244102985763	7.099958060635988	NTNG1;MOV10;ZMYM6
regulation of NMDA receptor activity (GO:2000310)	3/32	0.09194902396442711	0.7638375373522555	0	0	2.9750244102985763	7.099958060635988	DLG1;SLC6A9;LRRC7
long-chain fatty acid transport (GO:0015909)	3/32	0.09194902396442711	0.7638375373522555	0	0	2.9750244102985763	7.099958060635988	ABCD3;PRKAA2;CPT2
protein K63-linked deubiquitination (GO:0070536)	3/32	0.09194902396442711	0.7638375373522555	0	0	2.9750244102985763	7.099958060635988	USP16;USP33;OTUD7B
regulation of interleukin-12 production (GO:0032655)	4/51	0.09238860934221708	0.7638375373522555	0	0	2.4489044140997143	5.832681966001355	MAST2;CD47;TIGIT;SLAMF1
mitotic metaphase plate congression (GO:0007080)	4/51	0.09238860934221708	0.7638375373522555	0	0	2.4489044140997143	5.832681966001355	PSRC1;NUF2;CHMP2B;CDCA8
negative regulation of transport (GO:0051051)	4/51	0.09238860934221708	0.7638375373522555	0	0	2.4489044140997143	5.832681966001355	RUBCN;SYT11;EPHA3;CTTNBP2NL
regulation of heart contraction (GO:0008016)	6/93	0.09402850457999563	0.7638375373522555	0	0	1.9862688416270906	4.695851986596218	S100A1;NPR1;ADORA3;GJA5;CASQ1;ATP1A1
visual perception (GO:0007601)	6/93	0.09402850457999563	0.7638375373522555	0	0	1.9862688416270906	4.695851986596218	CHRNB2;COL11A1;RABGGTB;DRAM2;ATF6;CRYZ
regulation of kinase activity (GO:0043549)	6/94	0.09774911441588154	0.7638375373522555	0	0	1.9635955362003266	4.566049118291656	LMO4;TIE1;INSRR;EPHA3;DDR2;SOD1
regulation of neurotransmitter secretion (GO:0046928)	3/33	0.09873301837851357	0.7638375373522555	0	0	2.8757078986587183	6.65822960850256	GSK3B;RIMS3;SYT11
keratan sulfate metabolic process (GO:0042339)	3/33	0.09873301837851357	0.7638375373522555	0	0	2.8757078986587183	6.65822960850256	B4GALT3;ST3GAL6;ST3GAL3
positive regulation of ATP metabolic process (GO:1903580)	3/33	0.09873301837851357	0.7638375373522555	0	0	2.8757078986587183	6.65822960850256	PRKAA2;ZBTB20;ARNT
positive regulation of organelle organization (GO:0010638)	3/33	0.09873301837851357	0.7638375373522555	0	0	2.8757078986587183	6.65822960850256	GSK3B;SYNJ1;PFDN2
3'-UTR-mediated mRNA destabilization (GO:0061158)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	MOV10;ZC3H12A
purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	AMPD2;GART
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	CD84;CD80
cellular response to sterol (GO:0036315)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	GRAMD1C;RORC
epiboly involved in wound healing (GO:0090505)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	RHOC;CCN1
histone H2A acetylation (GO:0043968)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	MEAF6;DMAP1
retrograde axonal transport (GO:0008090)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	KIF1A;SOD1
serine family amino acid metabolic process (GO:0009069)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	SARS1;CTH
male meiosis I (GO:0007141)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	FOXJ3;BRDT
mitotic sister chromatid cohesion (GO:0007064)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	NAA50;POGZ
negative regulation of lyase activity (GO:0051350)	2/16	0.09969320924489039	0.7638375373522555	0	0	4.105442176870748	9.465744433600443	GNAI3;DRD3
regulation of Rho protein signal transduction (GO:0035023)	5/73	0.09971484243191388	0.7638375373522555	0	0	2.1166358920249713	4.87977862179802	HEG1;ARHGEF2;EPS8L3;F11R;ROBO1
enzyme linked receptor protein signaling pathway (GO:0007167)	8/140	0.10125623963227628	0.7638375373522555	0	0	1.7466557466557466	4.000017982811854	NPR1;TNK2;TIE1;INSRR;EPHA3;PTPRF;MPZL1;DDR2
sensory perception of light stimulus (GO:0050953)	6/95	0.1015468779891147	0.7638375373522555	0	0	1.941431743255063	4.440510118827197	CHRNB2;COL11A1;RABGGTB;DRAM2;ATF6;CRYZ
bicellular tight junction assembly (GO:0070830)	4/53	0.1028744766416464	0.7638375373522555	0	0	2.348705452330186	5.3415332927229855	DLG1;CLDN8;F11R;PAK2
regulation of stress fiber assembly (GO:0051492)	5/74	0.10415255336696869	0.7638375373522555	0	0	2.0858516929875868	4.717985014435691	CD47;F11R;RHOC;PHLDB2;PAK2
negative regulation of protein binding (GO:0032091)	5/74	0.10415255336696869	0.7638375373522555	0	0	2.0858516929875868	4.717985014435691	GSK3B;ADAM15;USP33;NES;PTPRF
regulation of small GTPase mediated signal transduction (GO:0051056)	8/141	0.10437676169898802	0.7638375373522555	0	0	1.7334326808011018	3.9171214104238516	ARHGEF11;VAV3;ARHGAP31;ITSN1;RABL3;ARHGAP29;ARHGEF2;RHOC
translational termination (GO:0006415)	6/96	0.10542109737625836	0.7638375373522555	0	0	1.9197604790419163	4.319062723791878	MRPS15;MRPL39;MRPS21;MRPL9;MRPS6;DAP3
termination of RNA polymerase II transcription (GO:0006369)	3/34	0.10571200299279383	0.7638375373522555	0	0	2.782798903898851	6.253051642526335	LSM10;NCBP2;TTF2
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	3/34	0.10571200299279383	0.7638375373522555	0	0	2.782798903898851	6.253051642526335	GSK3B;PEA15;ARHGEF2
neural tube closure (GO:0001843)	3/34	0.10571200299279383	0.7638375373522555	0	0	2.782798903898851	6.253051642526335	VANGL2;LMO4;BCL10
regulation of neuron projection development (GO:0010975)	9/165	0.10630201211260075	0.7638375373522555	0	0	1.6631000578369	3.7277906581582347	NTNG1;GSK3B;RAP1A;LRRC7;P3H1;KIF1A;S100A9;PAK2;EPHA3
Ras protein signal transduction (GO:0007265)	8/142	0.10755017825665295	0.7638375373522555	0	0	1.7204069741383174	3.836159627267879	ARHGEF11;JUN;NRAS;RIT1;RAP1A;SETDB1;ARHGAP29;EPS8L3
chromatin organization (GO:0006325)	8/142	0.10755017825665295	0.7638375373522555	0	0	1.7204069741383174	3.836159627267879	HDAC4;KDM4A;DR1;SETDB1;MTF2;CHD1L;MYSM1;BRDT
positive regulation of T cell activation (GO:0050870)	5/75	0.10868634152210747	0.7638375373522555	0	0	2.0559470424941275	4.562740955583302	CD86;TFRC;CD80;CD47;CD1D
activation of protein kinase A activity (GO:0034199)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	PRKACB;ADCY5
purine ribonucleotide transport (GO:0015868)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	LRRC8C;LRRC8D
cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	GJA5;ATP1A1
cell surface receptor signaling pathway involved in heart development (GO:0061311)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	NOTCH2;HEYL
dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	ALG6;ALG14
mitochondrial ATP synthesis coupled proton transport (GO:0042776)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	ATP5PB;ATP5PO
muscle tissue morphogenesis (GO:0060415)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	TGFBR3;MYLK
negative regulation of phagocytosis (GO:0050765)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	SYT11;CD47
positive regulation of DNA replication (GO:0045740)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	BCAR3;FAF1
positive regulation of transcription of Notch receptor target (GO:0007221)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	HEYL;PBX1
preassembly of GPI anchor in ER membrane (GO:0016254)	2/17	0.11055765681418739	0.7638375373522555	0	0	3.831547619047619	8.437903567415502	PIGM;PIGX
regulation of mitotic spindle organization (GO:0060236)	3/35	0.11287797214366944	0.7638375373522555	0	0	2.6956967213114753	5.880522049616504	PSRC1;CHMP2B;CEP97
regulation of regulated secretory pathway (GO:1903305)	3/35	0.11287797214366944	0.7638375373522555	0	0	2.6956967213114753	5.880522049616504	GSK3B;RIMS3;SYT11
negative regulation of organelle assembly (GO:1902116)	3/35	0.11287797214366944	0.7638375373522555	0	0	2.6956967213114753	5.880522049616504	ODF2L;TMEM39A;CEP97
negative regulation of T cell proliferation (GO:0042130)	3/35	0.11287797214366944	0.7638375373522555	0	0	2.6956967213114753	5.880522049616504	CD86;CD80;GLMN
regulation of T cell proliferation (GO:0042129)	5/76	0.11331475247217007	0.7638375373522555	0	0	2.026884776521611	4.413715735119771	CD86;TFRC;CD80;GLMN;CD1D
regulation of cardiac conduction (GO:1903779)	4/55	0.1138782969554955	0.7638375373522555	0	0	2.256365232660228	4.90223544910532	NPR1;GJA5;CASQ1;ATP1A1
ceramide metabolic process (GO:0006672)	4/55	0.1138782969554955	0.7638375373522555	0	0	2.256365232660228	4.90223544910532	GBA;PLPP3;ST6GALNAC3;CERS2
extracellular structure organization (GO:0043062)	11/216	0.11462105013180608	0.7638375373522555	0	0	1.5475186697568333	3.3521170339553907	ADAMTS4;ADAM15;ADAMTSL4;ADAMTS1;COL11A1;COL8A1;COL6A3;CD47;F11R;JAM2;DDR2
external encapsulating structure organization (GO:0045229)	11/217	0.1173056219790641	0.7638375373522555	0	0	1.5399259031469197	3.3000190107162615	ADAMTS4;ADAM15;ADAMTSL4;ADAMTS1;COL11A1;COL8A1;COL6A3;CD47;F11R;JAM2;DDR2
tight junction assembly (GO:0120192)	4/56	0.11956678540122363	0.7638375373522555	0	0	2.212858783008037	4.6998469326573415	DLG1;CLDN8;F11R;PAK2
activation of adenylate cyclase activity (GO:0007190)	3/36	0.12022280694524155	0.7638375373522555	0	0	2.6138734588809105	5.537251840099617	CAP1;ADORA3;ADCY5
aortic valve development (GO:0003176)	3/36	0.12022280694524155	0.7638375373522555	0	0	2.6138734588809105	5.537251840099617	HEYL;TIE1;ROBO1
adenine nucleotide transport (GO:0051503)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	LRRC8C;LRRC8D
alternative mRNA splicing, via spliceosome (GO:0000380)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	SFPQ;SCNM1
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	GSK3B;BOK
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	SFPQ;SOD1
establishment of vesicle localization (GO:0051650)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	SYNJ1;SYT11
response to axon injury (GO:0048678)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	GAP43;SOD1
negative regulation of leukocyte cell-cell adhesion (GO:1903038)	2/18	0.12171294281710031	0.7638375373522555	0	0	3.591889880952381	7.5648431239691405	TNFAIP8L2;TIGIT
